"","propertyToResolve","resolveTo","uid","format.status.","format.Exiftool.7.74.","format.Jhove.1.5.","format.file.utility.5.03.","format.Droid.3.0.","format.NLNZ.Metadata.Extractor.3.4GA.","format.ffident.0.2.","format.OIS.XML.Metadata.0.2.","mimetype.status.","mimetype.Exiftool.7.74.","mimetype.Jhove.1.5.","mimetype.file.utility.5.03.","mimetype.Droid.3.0.","mimetype.NLNZ.Metadata.Extractor.3.4GA.","mimetype.ffident.0.2.","mimetype.OIS.XML.Metadata.0.2.","puid.status.","puid.Droid.3.0.","format_version.status.","format_version.Exiftool.7.74.","format_version.Jhove.1.5.","format_version.file.utility.5.03.","format_version.Droid.3.0.","format_version.NLNZ.Metadata.Extractor.3.4GA.","size.status.","lastmodified.status.","lastmodified.Exiftool.7.74.","file_path.status.","file_path.OIS.File.Information.0.1.","file_name.status.","file_name.OIS.File.Information.0.1.","checksum_md5.status.","checksum_md5.OIS.File.Information.0.1.","created.status.","created.Exiftool.7.74.","created.NLNZ.Metadata.Extractor.3.4GA.","lastmodified_fs.status.","lastmodified_fs.OIS.File.Information.0.1.","creating_application_name.status.","creating_application_name.Exiftool.7.74.","creating_application_name.NLNZ.Metadata.Extractor.3.4GA.","wellformed.status.","valid.status.","message.status.","message.Jhove.1.5.","created_year.status.","created_year.C3PO.0.6.","markupbasis.status.","markupbasis.Jhove.1.5.","markupBasisVersion.status.","markupBasisVersion.Jhove.1.5.","pagecount.status.","is_rightsmanaged.status.","is_protected.status.","content_type.status.","content_type.C3PO.0.6.","file_extension.status.","file_extension.C3PO.0.6.","charset.status.","charset.Exiftool.7.74.","charset.Jhove.1.5.","charset.file.utility.5.03.","charset.NLNZ.Metadata.Extractor.3.4GA.","linebreak.status.","linebreak.Jhove.1.5.","linebreak.file.utility.5.03.","title.status.","title.Exiftool.7.74.","title.NLNZ.Metadata.Extractor.3.4GA.","author.status.","author.Exiftool.7.74.","author.NLNZ.Metadata.Extractor.3.4GA.","creating_application_version.status.","creating_application_version.Exiftool.7.74.","wordcount.status.","charactercount.status.","language.status.","language.NLNZ.Metadata.Extractor.3.4GA.","creating_os.status.","creating_os.file.utility.5.03.","scanner_softwarename.status.","scanner_softwarename.Exiftool.7.74."
"28","format","Plain text","/home/petrov/taverna/tmp/893/893616.csv","CONFLICT","","Plain text","Plain text","Comma Separated Values","","","","CONFLICT","","text/plain","text/plain","text/csv","","","","CONFLICT","x-fmt/18","","","","","","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893616.csv","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893616.csv","SINGLE_RESULT","2025c5438173f72a817ac21dd006b47b","","","","SINGLE_RESULT","Sat Jan 28 04:48:27 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","csv","","","US-ASCII","","","","CR/LF","","","","","","","","","","","","","","","","",""
"29","format","Plain text","/home/petrov/taverna/tmp/893/893968.csv","CONFLICT","","Plain text","Plain text","Comma Separated Values","","","","CONFLICT","","text/plain","text/plain","text/csv","","","","CONFLICT","x-fmt/18","","","","","","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893968.csv","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893968.csv","SINGLE_RESULT","f2c59ecc917f9c7ae4c7d1ed65069f1a","","","","SINGLE_RESULT","Sat Jan 28 04:48:49 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","csv","","","US-ASCII","","","","CR/LF","","","","","","","","","","","","","","","","",""
"30","format","Plain text","/home/petrov/taverna/tmp/893/893035.csv","CONFLICT","","Plain text","Plain text","Comma Separated Values","","","","CONFLICT","","text/plain","text/plain","text/csv","","","","CONFLICT","x-fmt/18","","","","","","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893035.csv","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893035.csv","SINGLE_RESULT","c68aa8401f74228e8f345d7eba9286ef","","","","SINGLE_RESULT","Sat Jan 28 04:48:33 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","csv","","","US-ASCII","","","SINGLE_RESULT","LF","","","","","","","","","","","","","","","","",""
"31","format","Plain text","/home/petrov/taverna/tmp/893/893507.csv","CONFLICT","","Plain text","Plain text","Comma Separated Values","","","","CONFLICT","","text/plain","text/plain","text/csv","","","","CONFLICT","x-fmt/18","","","","","","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893507.csv","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893507.csv","SINGLE_RESULT","77d61db93b9669fb72b9843c20cb9778","","","","SINGLE_RESULT","Sat Jan 28 04:48:09 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","csv","","","US-ASCII","","","","CR/LF","","","","","","","","","","","","","","","","",""
"32","format","Plain text","/home/petrov/taverna/tmp/893/893885.csv","CONFLICT","","Plain text","Plain text","Comma Separated Values","","","","CONFLICT","","text/plain","text/plain","text/csv","","","","CONFLICT","x-fmt/18","","","","","","","","","","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893885.csv","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893885.csv","SINGLE_RESULT","2784563ec73598a99722df5a2a93d77e","","","","SINGLE_RESULT","Sat Jan 28 04:48:33 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","","","","","","","","","","","","CONFLICT","","SINGLE_RESULT","csv","","","US-ASCII","","","","CR/LF","","","","","","","","","","","","","","","","",""
"33","format","Extensible Hypertext Markup Language","/home/petrov/taverna/tmp/893/893524.html","CONFLICT","Hypertext Markup Language","Hypertext Markup Language","","Extensible Hypertext Markup Language","Hypertext Markup Language","","","CONFLICT","text/html","text/html","","application/xhtml+xml","text/html","","","CONFLICT","fmt/102","CONFLICT","","","","1","1","","SINGLE_RESULT","Sat Jan 28 04:48:02 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893524.html","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893524.html","SINGLE_RESULT","0e21caf610f354fbf4269a0c04f497a8","","","","SINGLE_RESULT","Sat Jan 28 04:48:02 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","Unknown tag Name = noscript Line = 330 Column = 2","","","","HTML","SINGLE_RESULT","","","","","CONFLICT","Document","SINGLE_RESULT","html","","UTF-8","","","","","","","","","","","","","","","","","","","","","",""
"34","format","Extensible Hypertext Markup Language","/home/petrov/taverna/tmp/893/893641.html","CONFLICT","Hypertext Markup Language","Hypertext Markup Language","","Extensible Hypertext Markup Language","Hypertext Markup Language","","","CONFLICT","text/html","text/html","","application/xhtml+xml","text/html","","","CONFLICT","fmt/102","CONFLICT","","","","1","1","","SINGLE_RESULT","Sat Jan 28 04:48:22 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893641.html","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893641.html","SINGLE_RESULT","6134fd3c4dcfaf590890a8bbb87d20f1","","","","SINGLE_RESULT","Sat Jan 28 04:48:22 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","Unknown tag Name = tbody Line = 184 Column = 37","","","","HTML","SINGLE_RESULT","","","","","CONFLICT","Document","SINGLE_RESULT","html","","utf-8","","","","","","","","","","","","","","","","","","","","","",""
"35","format","Extensible Hypertext Markup Language","/home/petrov/taverna/tmp/893/893536.html","CONFLICT","Hypertext Markup Language","Hypertext Markup Language","","Extensible Hypertext Markup Language","Hypertext Markup Language","","","CONFLICT","text/html","text/html","","application/xhtml+xml","text/html","","","CONFLICT","fmt/102","CONFLICT","","","","1","1","","SINGLE_RESULT","Sat Jan 28 04:49:02 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893536.html","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893536.html","SINGLE_RESULT","4b9953b17faa2bfbc58eefecb1cafe5c","","","","SINGLE_RESULT","Sat Jan 28 04:49:02 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","Construction with ""/>"" is incorrect except in XHTML Name = img Line = 145 Column = 42","","","","HTML","SINGLE_RESULT","","","","","CONFLICT","Document","SINGLE_RESULT","html","","utf-8","","","","","","","","","","","","","","","","","","","","","",""
"36","format","Extensible Hypertext Markup Language","/home/petrov/taverna/tmp/893/893850.html","CONFLICT","Hypertext Markup Language","Hypertext Markup Language","","Extensible Hypertext Markup Language","Hypertext Markup Language","","","CONFLICT","text/html","text/html","","application/xhtml+xml","text/html","","","CONFLICT","fmt/102","CONFLICT","","","","1","1","","SINGLE_RESULT","Sat Jan 28 04:48:58 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893850.html","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893850.html","SINGLE_RESULT","03eb1ee7e7a5a03f877b2012079489ab","","","","SINGLE_RESULT","Sat Jan 28 04:48:58 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","TokenMgrError: Lexical error at line 53 column 159.  Encountered: ""3"" (51) after : """"","","","","HTML","SINGLE_RESULT","","","","","CONFLICT","Document","SINGLE_RESULT","html","","iso-8859-1","","","","","","","","","","","","","","","","","","","","","",""
"37","format","Extensible Hypertext Markup Language","/home/petrov/taverna/tmp/893/893161.html","CONFLICT","Hypertext Markup Language","Hypertext Markup Language","","Extensible Hypertext Markup Language","Hypertext Markup Language","","","CONFLICT","text/html","text/html","","application/xhtml+xml","text/html","","","CONFLICT","fmt/102","CONFLICT","","","","1","1","","SINGLE_RESULT","Sat Jan 28 04:48:42 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893161.html","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893161.html","SINGLE_RESULT","6f3e2da5deaa31ff22963a35b6e09ccb","","","","SINGLE_RESULT","Sat Jan 28 04:48:42 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","Close tag without matching open tag Name = table Line = 301 Column = 13","","","","HTML","SINGLE_RESULT","","","","","CONFLICT","Document","SINGLE_RESULT","html","","","","","","","","","","","","","","","","","","","","","","","",""
"38","format","Extensible Hypertext Markup Language","/home/petrov/taverna/tmp/893/893291.html","CONFLICT","Hypertext Markup Language","Hypertext Markup Language","","Extensible Hypertext Markup Language","Hypertext Markup Language","","","CONFLICT","text/html","text/html","","application/xhtml+xml","text/html","","","CONFLICT","fmt/102","CONFLICT","","","","1","1","","SINGLE_RESULT","Sat Jan 28 04:48:10 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893291.html","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893291.html","SINGLE_RESULT","d58d6601ae05bfeba0e36cc434ec67d6","","","","SINGLE_RESULT","Sat Jan 28 04:48:10 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","Unknown tag Name = noscript Line = 436 Column = 2","","","","HTML","SINGLE_RESULT","","","","","CONFLICT","Document","SINGLE_RESULT","html","","UTF-8","","","","","","","","","","","","","","","","","","","","","",""
"39","format","Extensible Hypertext Markup Language","/home/petrov/taverna/tmp/893/893788.html","CONFLICT","Hypertext Markup Language","Hypertext Markup Language","","Extensible Hypertext Markup Language","Hypertext Markup Language","","","CONFLICT","text/html","text/html","","application/xhtml+xml","text/html","","","CONFLICT","fmt/102","CONFLICT","","","","1","1","","SINGLE_RESULT","Sat Jan 28 04:48:50 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893788.html","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893788.html","SINGLE_RESULT","614bac5dce820d6c487e29a9093da7d8","","","","SINGLE_RESULT","Sat Jan 28 04:48:50 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","Unknown tag Name = noscript Line = 483 Column = 2","","","","HTML","SINGLE_RESULT","","","","","CONFLICT","Document","SINGLE_RESULT","html","","UTF-8","","","","","","","","","","","","","","","","","","","","","",""
"40","format","Extensible Hypertext Markup Language","/home/petrov/taverna/tmp/893/893093.html","CONFLICT","Hypertext Markup Language","Hypertext Markup Language","","Extensible Hypertext Markup Language","Hypertext Markup Language","","","CONFLICT","text/html","text/html","","application/xhtml+xml","text/html","","","CONFLICT","fmt/102","CONFLICT","","","","1","1","","SINGLE_RESULT","Sat Jan 28 04:48:56 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893093.html","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893093.html","SINGLE_RESULT","98e4c79478dc6ebc29215f9e433e62e6","","","","SINGLE_RESULT","Sat Jan 28 04:48:56 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","Unknown tag Name = noscript Line = 273 Column = 2","","","","HTML","SINGLE_RESULT","","","","","CONFLICT","Document","SINGLE_RESULT","html","","UTF-8","","","","","","","","","","","","","","","","","","","","","",""
"41","format","Extensible Hypertext Markup Language","/home/petrov/taverna/tmp/893/893407.html","CONFLICT","Hypertext Markup Language","Hypertext Markup Language","","Extensible Hypertext Markup Language","Hypertext Markup Language","","","CONFLICT","text/html","text/html","","application/xhtml+xml","text/html","","","CONFLICT","fmt/102","CONFLICT","","","","1","1","","SINGLE_RESULT","Sat Jan 28 04:48:04 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893407.html","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893407.html","SINGLE_RESULT","474e2aae4d1442c92f01d91a50d1f293","","","","SINGLE_RESULT","Sat Jan 28 04:48:04 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","Unknown tag Name = noscript Line = 399 Column = 2","","","","HTML","SINGLE_RESULT","","","","","CONFLICT","Document","SINGLE_RESULT","html","","UTF-8","","","","","","","","","","","","","","","","","","","","","",""
"42","format","Extensible Hypertext Markup Language","/home/petrov/taverna/tmp/880/880765.html","CONFLICT","Hypertext Markup Language","Hypertext Markup Language","","Extensible Hypertext Markup Language","Hypertext Markup Language","","","CONFLICT","text/html","text/html","","application/xhtml+xml","text/html","","","CONFLICT","fmt/102","CONFLICT","","","","1","1","","SINGLE_RESULT","Fri Jan 27 17:59:17 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/880/880765.html","SINGLE_RESULT","/home/petrov/taverna/tmp/880/880765.html","SINGLE_RESULT","5c17d08f91a35a8044edcd43084ecf27","","","","SINGLE_RESULT","Fri Jan 27 17:59:17 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","Construction with ""/>"" is incorrect except in XHTML Name = br Line = 134 Column = 52","","","","HTML","SINGLE_RESULT","","","","","CONFLICT","Document","SINGLE_RESULT","html","","","","","","","","","","","","","","","","","","","","","","","",""
"43","format","Extensible Hypertext Markup Language","/home/petrov/taverna/tmp/880/880701.html","CONFLICT","Hypertext Markup Language","Hypertext Markup Language","","Extensible Hypertext Markup Language","Hypertext Markup Language","","","CONFLICT","text/html","text/html","","application/xhtml+xml","text/html","","","CONFLICT","fmt/102","CONFLICT","","","","1","1","","SINGLE_RESULT","Fri Jan 27 17:59:04 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/880/880701.html","SINGLE_RESULT","/home/petrov/taverna/tmp/880/880701.html","SINGLE_RESULT","89b6de9bd8b9bfeac6af864f6c861459","","","","SINGLE_RESULT","Fri Jan 27 17:59:04 CET 2012","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","Unknown tag Name = span Line = 605 Column = 4","","","","HTML","SINGLE_RESULT","","","","","CONFLICT","Document","SINGLE_RESULT","html","","iso-8859-1","","","","","","","","","","","","","","","","","","","","","",""
"44","format","Microsoft Excel Format","/home/petrov/taverna/tmp/893/893793.xls","CONFLICT","XLS","","","","","Microsoft Excel Format","","CONFLICT","application/vnd.ms-excel","","","","","application/vnd.ms-excel","","","","","","","","","","SINGLE_RESULT","SINGLE_RESULT","Sat Jan 28 04:48:57 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893793.xls","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893793.xls","SINGLE_RESULT","090ae41817af42e51f22279ea5a3c18a","SINGLE_RESULT","Wed Nov 27 05:56:28 CET 2002","","SINGLE_RESULT","Sat Jan 28 04:48:57 CET 2012","","","","","","","","SINGLE_RESULT","2002","","","","","","","","CONFLICT","Document","SINGLE_RESULT","xls","","","","","","","","","","","","","","","","","","","","","","","",""
"45","format","Microsoft Excel Format","/home/petrov/taverna/tmp/893/893590.xls","CONFLICT","XLS","","","","","Microsoft Excel Format","","CONFLICT","application/vnd.ms-excel","","","","","application/vnd.ms-excel","","","","","","","","","","SINGLE_RESULT","SINGLE_RESULT","Sat Jan 28 04:48:12 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893590.xls","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893590.xls","SINGLE_RESULT","697f1d3142fe03f1a17368d3b182298c","SINGLE_RESULT","Thu Aug 28 20:51:00 CEST 2003","","SINGLE_RESULT","Sat Jan 28 04:48:12 CET 2012","","","","","","","","SINGLE_RESULT","2003","","","","","","","","CONFLICT","Document","SINGLE_RESULT","xls","","","","","","","","","","","","","","","","","","","","","","","",""
"46","format","Microsoft Excel Format","/home/petrov/taverna/tmp/893/893217.xls","CONFLICT","XLS","","","","","Microsoft Excel Format","","CONFLICT","application/vnd.ms-excel","","","","","application/vnd.ms-excel","","","","","","","","","","SINGLE_RESULT","SINGLE_RESULT","Sat Jan 28 04:48:32 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893217.xls","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893217.xls","SINGLE_RESULT","e044457c51067ba8a390ba462b1d560e","SINGLE_RESULT","Wed Dec 12 16:38:19 CET 2007","","SINGLE_RESULT","Sat Jan 28 04:48:32 CET 2012","","","","","","","","SINGLE_RESULT","2007","","","","","","","","CONFLICT","Document","SINGLE_RESULT","xls","","","","","","","","","","","","","","","","","","","","","","","",""
"47","format","Microsoft Excel Format","/home/petrov/taverna/tmp/893/893878.xls","CONFLICT","XLS","","","","","Microsoft Excel Format","","CONFLICT","application/vnd.ms-excel","","","","","application/vnd.ms-excel","","","","","","","","","","SINGLE_RESULT","SINGLE_RESULT","Sat Jan 28 04:48:50 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893878.xls","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893878.xls","SINGLE_RESULT","3e8527a152440e008a9a3fca377de8bb","SINGLE_RESULT","Tue Feb 01 21:34:01 CET 2005","","SINGLE_RESULT","Sat Jan 28 04:48:50 CET 2012","","","","","","","","SINGLE_RESULT","2005","","","","","","","","CONFLICT","Document","SINGLE_RESULT","xls","","","","","","","","","","","","","","","","","","","","","","","",""
"48","format","Microsoft Excel Format","/home/petrov/taverna/tmp/893/893453.xls","CONFLICT","XLS","","","","","Microsoft Excel Format","","CONFLICT","application/vnd.ms-excel","","","","","application/vnd.ms-excel","","","","","","","","","","SINGLE_RESULT","SINGLE_RESULT","Sat Jan 28 04:48:48 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893453.xls","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893453.xls","SINGLE_RESULT","cf139a28e81779d770d1b002cd4e31c2","SINGLE_RESULT","Thu Sep 20 15:33:49 CEST 2007","","SINGLE_RESULT","Sat Jan 28 04:48:48 CET 2012","","","","","","","","SINGLE_RESULT","2007","","","","","","","","CONFLICT","Document","SINGLE_RESULT","xls","","","","","","","","","","","","","","","","","","","","","","","",""
"49","format","Microsoft Excel Format","/home/petrov/taverna/tmp/893/893972.xls","CONFLICT","XLS","","","","","Microsoft Excel Format","","CONFLICT","application/vnd.ms-excel","","","","","application/vnd.ms-excel","","","","","","","","","","SINGLE_RESULT","SINGLE_RESULT","Sat Jan 28 04:47:58 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893972.xls","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893972.xls","SINGLE_RESULT","3ac5cbe419c087890d17c37c87039035","SINGLE_RESULT","Wed Mar 30 21:14:16 CEST 2005","","SINGLE_RESULT","Sat Jan 28 04:47:58 CET 2012","","","","","","","","SINGLE_RESULT","2005","","","","","","","","CONFLICT","Document","SINGLE_RESULT","xls","","","","","","","","","","","","","","","","","","","","","","","",""
"50","format","Microsoft Excel Format","/home/petrov/taverna/tmp/880/880938.xls","CONFLICT","XLS","","","","","Microsoft Excel Format","","CONFLICT","application/vnd.ms-excel","","","","","application/vnd.ms-excel","","","","","","","","","","SINGLE_RESULT","SINGLE_RESULT","Fri Jan 27 17:59:32 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/880/880938.xls","SINGLE_RESULT","/home/petrov/taverna/tmp/880/880938.xls","SINGLE_RESULT","d09c2a8f8e1767b5a1f334ad87fe0156","SINGLE_RESULT","Thu Sep 04 13:38:49 CEST 2008","","SINGLE_RESULT","Fri Jan 27 17:59:32 CET 2012","","","","","","","","SINGLE_RESULT","2008","","","","","","","","CONFLICT","Document","SINGLE_RESULT","xls","","","","","","","","","","","","","","","","","","","","","","","",""
"51","format","Microsoft Excel Format","/home/petrov/taverna/tmp/880/880105.xls","CONFLICT","XLS","","","","","Microsoft Excel Format","","CONFLICT","application/vnd.ms-excel","","","","","application/vnd.ms-excel","","","","","","","","","","SINGLE_RESULT","SINGLE_RESULT","Fri Jan 27 17:58:42 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/880/880105.xls","SINGLE_RESULT","/home/petrov/taverna/tmp/880/880105.xls","SINGLE_RESULT","189413e9cfd73bb16607bf2bd81f5d78","SINGLE_RESULT","Mon Sep 30 16:54:08 CEST 2002","","SINGLE_RESULT","Fri Jan 27 17:58:42 CET 2012","","","","","","","","SINGLE_RESULT","2002","","","","","","","","CONFLICT","Document","SINGLE_RESULT","xls","","","","","","","","","","","","","","","","","","","","","","","",""
"52","format","Microsoft Excel Format","/home/petrov/taverna/tmp/880/880749.xls","CONFLICT","XLS","","","","","Microsoft Excel Format","","CONFLICT","application/vnd.ms-excel","","","","","application/vnd.ms-excel","","","","","","","","","","SINGLE_RESULT","SINGLE_RESULT","Fri Jan 27 17:58:54 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/880/880749.xls","SINGLE_RESULT","/home/petrov/taverna/tmp/880/880749.xls","SINGLE_RESULT","8ed80c70cfea52ba9a02c0202ea485fa","SINGLE_RESULT","Thu Jan 10 15:55:27 CET 2008","","SINGLE_RESULT","Fri Jan 27 17:58:54 CET 2012","","","","","","","","SINGLE_RESULT","2008","","","","","","","","CONFLICT","Document","SINGLE_RESULT","xls","","","","","","","","","","","","","","","","","","","","","","","",""
